ORGANIZATION NUMBER;Party_ID;ATTRIBUTE17
5564798642;2177772;SE
5564799475;22530627;SE
5564799590;10587094;SE
5564800943;20695898;SE
5564801008;16146760;SE
5564801685;22344510;SE
5564802782;10587097;SE
5564803327;16072615;SE
5564803624;22561633;SE
5564804341;5104322;SE
5564804796;8876482;SE
5564805124;394436;SE
5564808284;16146762;SE
5564808524;18874311;SE
5564810637;15072693;SE
5564811775;10587101;SE
5564812138;394447;SE
5564814886;16693647;SE
5564815800;10587102;SE
5564817806;21109229;SE
5564819158;21403388;SE
5564819208;417591;SE
5564822418;16146763;SE
5564824091;10587104;SE
5564825189;22651984;SE
5564825833;16146764;SE
5564826187;10587105;SE
5564827417;394452;SE
5564828597;22407535;SE
5564829348;17183682;SE
5564829546;8085673;SE
5564834173;10588041;SE
5564841384;10589041;SE
5564841715;22651985;SE
5564843828;18655042;SE
5564845096;16146765;SE
5564847803;22851508;SE
5564849965;10589043;SE
5564850237;8999870;SE
5564851003;22992600;SE
5564852126;258258;SE
5564853256;10589045;SE
5564854296;22651987;SE
5564855657;10589047;SE
5564859584;15194990;SE
5564861846;394478;SE
5564862471;6011233;SE
5564863354;19032581;SE
5564864097;10589049;SE
5564866662;21145724;SE
5564867272;22044592;SE
5564867637;394482;SE
5564872744;10589052;SE
5564872751;18034671;SE
5564874211;21109230;SE
5564874435;14249714;SE
5564874534;13156164;SE
5564874609;22881711;SE
5564877172;18003712;SE
5564878584;11432513;SE
5564881570;394488;SE
5564883907;15194658;SE
5564884640;2955385;SE
5564885720;10589054;SE
5564888559;394494;SE
5564889565;10505831;SE
5564890118;16327547;SE
5564891231;15244775;SE
5564891835;10589057;SE
5564895430;10589059;SE
5564895562;394503;SE
5564896164;17282531;SE
5564897337;20312032;SE
5564898491;22651988;SE
5564898707;394508;SE
5564900081;21117;SE
5564902996;10589060;SE
5564904174;23538950;SE
5564905270;22651989;SE
5564908209;18846503;SE
5564909918;21432338;SE
5564912284;21637692;SE
5564913381;9837702;SE
5564914702;20695901;SE
5564916798;22651990;SE
5564917002;23261704;SE
5564918810;2240837;SE
5564919511;21109231;SE
5564919800;10871738;SE
5564921509;9583267;SE
5564922119;10589063;SE
5564923737;2474718;SE
5564923885;19466628;SE
5564924362;22044540;SE
5564925609;23149561;SE
5564926078;902097;SE
5564926383;21118;SE
5564926672;22005651;SE
5564927746;22651991;SE
5564928777;10589064;SE
5564929221;394540;SE
5564930666;10589066;SE
5564933785;19143747;SE
5564934304;394545;SE
5564934361;9583235;SE
5564935467;11432471;SE
5564939188;20695902;SE
5564939519;1443643;SE
5564940186;902039;SE
5564940590;23021707;SE
5564943388;394561;SE
5564945961;10589068;SE
5564947231;15060555;SE
5564947926;20695904;SE
5564948684;10589070;SE
5564948775;10702474;SE
5564949666;20695905;SE
5564949799;7980572;SE
5564951084;21193943;SE
5564956133;18394795;SE
5564956539;14157192;SE
5564957297;23017826;SE
5564957834;19131053;SE
5564958212;21109233;SE
5564963592;22651993;SE
5564968039;20695906;SE
5564968286;22993570;SE
5564973682;10589076;SE
5564979069;17066650;SE
5564979457;394566;SE
5564981537;22651995;SE
5564983434;10589078;SE
5564984275;10589079;SE
5564985025;394573;SE
5564986155;17993511;SE
5564986650;394577;SE
5564986718;17336740;SE
5564988029;22881712;SE
5564989373;22482692;SE
5564993292;21515288;SE
5564995073;14410538;SE
5565000709;22100601;SE
5565003745;19466623;SE
5565005492;16406534;SE
5565005930;19858494;SE
5565006821;14063635;SE
5565010062;11595144;SE
5565010229;11209174;SE
5565011086;10589084;SE
5565011227;22427517;SE
5565014130;21109234;SE
5565014445;10589087;SE
5565015368;14778484;SE
5565015525;15523706;SE
5565016382;22881713;SE
5565016507;10589088;SE
5565017372;10589089;SE
5565017984;8141152;SE
5565018115;22651996;SE
5565018347;394591;SE
5565018990;394595;SE
5565019113;20514841;SE
5565024162;10589090;SE
5565026241;20695908;SE
5565029674;22455986;SE
5565030755;19408558;SE
5565031647;20695909;SE
5565034302;394599;SE
5565040036;18749528;SE
5565042537;23196204;SE
5565045696;20695910;SE
5565047577;20024365;SE
5565047726;10589093;SE
5565049060;22371666;SE
5565051413;21243582;SE
5565053377;22651997;SE
5565055158;10814468;SE
5565056669;20455725;SE
5565058160;394605;SE
5565058426;4832245;SE
5565061776;16146767;SE
5565061974;18856510;SE
5565066783;15734535;SE
5565067948;10589099;SE
5565068581;10589101;SE
5565070736;15523678;SE
5565071619;394608;SE
5565073078;10589102;SE
5565074720;22651998;SE
5565074985;394615;SE
5565075735;10589103;SE
5565076410;394620;SE
5565079380;21109235;SE
5565081030;18426992;SE
5565081717;20695911;SE
5565081741;3474241;SE
5565082897;22924920;SE
5565083119;22903019;SE
5565083663;16146769;SE
5565085049;3376619;SE
5565086583;10589106;SE
5565087151;22651999;SE
5565087946;10589107;SE
5565088324;10589108;SE
5565088530;18591027;SE
5565091591;20695913;SE
5565091757;22113207;SE
5565093027;10589110;SE
5565093092;180666;SE
5565093902;20815538;SE
5565093951;10589112;SE
5565094538;10589113;SE
5565095030;394622;SE
5565096384;20695914;SE
5565097879;10589115;SE
5565099511;10589116;SE
5565100269;21109236;SE
5565100509;16146771;SE
5565102471;17228510;SE
5565102661;16146772;SE
5565104675;23227547;SE
5565108593;22993553;SE
5565108718;22993536;SE
5565111449;13624153;SE
5565112991;10589117;SE
5565114302;10589119;SE
5565114377;22652001;SE
5565114849;7366602;SE
5565121786;10589120;SE
5565123303;16146773;SE
5565125381;16635955;SE
5565125670;22652002;SE
5565127221;17882269;SE
5565127569;394628;SE
5565128955;23336604;SE
5565129193;902044;SE
5565129417;21119504;SE
5565129573;22172048;SE
5565130712;10589123;SE
5565134045;22652003;SE
5565134185;22652004;SE
5565134516;18829637;SE
5565134714;17228796;SE
5565134797;19236488;SE
5565135471;394631;SE
5565135497;20695916;SE
5565135547;22652005;SE
5565136826;3885561;SE
5565139408;10589125;SE
5565139622;20695917;SE
5565139663;19846694;SE
5565140547;10589127;SE
5565142873;3858415;SE
5565144408;14774267;SE
5565145595;562140;SE
5565146056;22652006;SE
5565148995;11067048;SE
5565149118;10589128;SE
5565149241;21298284;SE
5565151130;99666;SE
5565151189;394636;SE
5565152765;394638;SE
5565154142;22652007;SE
5565157947;14133243;SE
5565158259;22652008;SE
5565159323;20695918;SE
5565161352;10589131;SE
5565161501;10589132;SE
5565162418;11976992;SE
5565165254;6228420;SE
5565166138;22196356;SE
5565166195;20887815;SE
5565167334;571115;SE
5565169066;13805179;SE
5565170981;405246;SE
5565171179;394643;SE
5565178216;16146776;SE
5565179339;10589135;SE
5565179701;21484879;SE
5565179776;22652010;SE
5565181764;10589136;SE
5565182614;21839628;SE
5565183117;22480338;SE
5565184503;17154162;SE
5565185880;16328537;SE
5565188637;20189325;SE
5565188959;21120;SE
5565189379;10589137;SE
5565190179;10589138;SE
5565191516;3325145;SE
5565191797;394647;SE
5565193967;394649;SE
5565194171;22251680;SE
5565196135;10589140;SE
5565197372;20389516;SE
5565197968;18490518;SE
5565200077;21109238;SE
5565201190;14985006;SE
5565203378;1467636;SE
5565204137;84541;SE
5565204145;21109239;SE
5565205522;394661;SE
5565206082;394665;SE
5565206215;22426934;SE
5565206363;18185500;SE
5565207478;10589145;SE
5565214862;16146777;SE
5565217592;10589147;SE
5565223954;15109600;SE
5565225090;10589148;SE
5565226403;22652011;SE
5565238465;2540080;SE
5565239810;10589152;SE
5565240578;394670;SE
5565241022;17960190;SE
5565242517;18322653;SE
5565242780;10589153;SE
5565243788;10589154;SE
5565245304;22851494;SE
5565245981;11071047;SE
5565246658;15194986;SE
5565247458;20695919;SE
5565247789;22652013;SE
5565248910;20695921;SE
5565250049;21359559;SE
5565251179;3869250;SE
5565253662;18312660;SE
5565254736;8935738;SE
5565255238;22148385;SE
5565256897;16146779;SE
5565263646;18879588;SE
5565263745;22514617;SE
5565263851;10589161;SE
5565264354;20695922;SE
5565264438;18265534;SE
5565266540;18434503;SE
5565267001;10589163;SE
5565267407;13488045;SE
5565268918;22652014;SE
5565269148;10589164;SE
5565271151;10589165;SE
5565272001;23185763;SE
5565272548;16146780;SE
5565272977;131523;SE
5565274874;20981534;SE
5565275160;22652016;SE
5565275350;43119;SE
5565275657;23241550;SE
5565276952;3256158;SE
5565277976;14487619;SE
5565279964;22227552;SE
5565281374;10589167;SE
5565282752;901968;SE
5565282976;22652017;SE
5565282984;6398308;SE
5565283123;10589169;SE
5565284600;902099;SE
5565285763;10589170;SE
5565288197;21123;SE
5565288874;901972;SE
5565290128;10589171;SE
5565295911;10589173;SE
5565295960;10589174;SE
5565297057;22545041;SE
5565299293;22148462;SE
5565299442;14574388;SE
5565301222;22652018;SE
5565301677;10589175;SE
5565304507;22652019;SE
5565304754;22652020;SE
5565305991;18470818;SE
5565306874;9401345;SE
5565308425;23203585;SE
5565311486;10589181;SE
5565312088;20517;SE
5565313326;10589182;SE
5565314050;5181145;SE
5565315537;21125;SE
5565315586;20695923;SE
5565316352;22708644;SE
5565316493;395273;SE
5565317467;180669;SE
5565317855;22140374;SE
5565319414;23149534;SE
5565322145;10589184;SE
5565322780;10589186;SE
5565327201;22652021;SE
5565327540;10589187;SE
5565330007;20695924;SE
5565332524;10589188;SE
5565332607;10589189;SE
5565334231;10783399;SE
5565334801;19144040;SE
5565337200;22652022;SE
5565337473;20695927;SE
5565337697;16714506;SE
5565338745;23299640;SE
5565339974;21839550;SE
5565340527;18363494;SE
5565340568;11129087;SE
5565340576;3865371;SE
5565341830;22682189;SE
5565342051;16232532;SE
5565344065;10589194;SE
5565345260;395279;SE
5565346854;180670;SE
5565347456;10589196;SE
5565348843;10589197;SE
5565349783;22312554;SE
5565353769;13995179;SE
5565354791;395283;SE
5565355020;21176815;SE
5565355384;3085422;SE
5565356556;18411925;SE
5565360731;20695928;SE
5565361010;10589200;SE
5565363388;395288;SE
5565364709;180671;SE
5565367066;14030092;SE
5565367454;148653;SE
5565367488;6264505;SE
5565368957;3561170;SE
5565369450;395289;SE
5565369476;10589201;SE
5565369971;22652024;SE
5565370359;16248498;SE
5565371662;10702245;SE
5565373650;21795511;SE
5565375705;10589203;SE
5565376877;17566855;SE
5565377081;180672;SE
5565377552;22652025;SE
5565377602;23519865;SE
5565378535;16146781;SE
5565379418;395290;SE
5565381133;7524370;SE
5565381885;10589206;SE
5565382412;21939629;SE
5565384897;18342286;SE
5565385043;15486538;SE
5565387478;16146782;SE
5565388344;11678260;SE
5565391876;12543079;SE
5565393542;10589208;SE
5565394896;23203592;SE
5565394904;14984821;SE
5565395315;15353360;SE
5565396081;22652026;SE
5565396826;14410584;SE
5565396909;10589209;SE
5565398012;10589210;SE
5565399747;264382;SE
5565401493;10589211;SE
5565402574;60680;SE
5565403010;10589212;SE
5565403143;22239069;SE
5565403234;10589213;SE
5565405296;180673;SE
5565405452;10589214;SE
5565405908;21500258;SE
5565409215;10589216;SE
5565410882;19812944;SE
5565413118;23200528;SE
5565415550;10589219;SE
5565416582;20695930;SE
5565417788;10589220;SE
5565418653;10589222;SE
5565418711;16146784;SE
5565419115;22059530;SE
5565419925;20695931;SE
5565422895;4747033;SE
5565423281;10589223;SE
5565424321;18528635;SE
5565425666;21660892;SE
5565425757;22652027;SE
5565425872;20695932;SE
5565426094;10589225;SE
5565427951;20695933;SE
5565430187;20695934;SE
5565432415;20724459;SE
5565434148;20695935;SE
5565437414;10589228;SE
5565438941;22652028;SE
5565439337;23478945;SE
5565444295;20246259;SE
5565445318;20695936;SE
5565445953;10589229;SE
5565448080;10589230;SE
5565448643;395295;SE
5565448783;22652029;SE
5565451571;11432521;SE
5565452215;19496990;SE
5565452611;10589231;SE
5565454302;10589232;SE
5565455457;19396536;SE
5565456141;20695937;SE
5565456349;14439642;SE
5565459350;17501058;SE
5565460655;10589236;SE
5565461877;10589239;SE
5565462206;22652030;SE
5565463212;22652031;SE
5565463717;395296;SE
5565464525;395297;SE
5565464939;21128;SE
5565466082;395298;SE
5565467056;1771680;SE
5565469300;395299;SE
5565470134;395300;SE
5565471413;9409300;SE
5565473898;11432493;SE
5565475695;10589241;SE
5565476172;10505800;SE
5565476289;812603;SE
5565476941;10681247;SE
5565477204;16146786;SE
5565478798;4512234;SE
5565480042;3553149;SE
5565480331;10589245;SE
5565481867;17960127;SE
5565485009;22652033;SE
5565485181;21298014;SE
5565487427;22652034;SE
5565487757;14661855;SE
5565490678;395302;SE
5565491163;10589248;SE
5565492617;18730490;SE
5565492658;20024276;SE
5565492690;11853564;SE
5565493904;11738775;SE
5565494175;902100;SE
5565494241;1608160;SE
5565495297;10589253;SE
5565495305;10589254;SE
5565497541;10589257;SE
5565498804;20695939;SE
5565498952;10589258;SE
5565499901;22005355;SE
5565500674;395305;SE
5565501409;21298276;SE
5565502183;17901527;SE
5565504064;22652035;SE
5565504866;16165503;SE
5565505525;4571294;SE
5565505889;7039330;SE
5565506788;17682683;SE
5565506846;21968643;SE
5565509782;22851497;SE
5565509790;20714961;SE
5565511945;18890517;SE
5565512174;265508;SE
5565512422;10589262;SE
5565512661;23417723;SE
5565513461;11231060;SE
5565514170;20097642;SE
5565515334;22652037;SE
5565515417;11432479;SE
5565516571;13831506;SE
5565518296;18747497;SE
5565521399;16146790;SE
5565523155;395309;SE
5565523700;23261840;SE
5565523833;10589263;SE
5565524021;20434505;SE
5565526547;180674;SE
5565527420;22652039;SE
5565527602;18170615;SE
5565527834;23417728;SE
5565528840;15949745;SE
5565531067;16146791;SE
5565531679;10589264;SE
5565532859;10589265;SE
5565534418;21109240;SE
5565536041;10589269;SE
5565536298;21387528;SE
5565537015;7195536;SE
5565537395;15852766;SE
5565537593;11432485;SE
5565540274;17556493;SE
5565540282;6939634;SE
5565540662;87402;SE
5565542510;22284560;SE
5565543682;20723996;SE
5565545828;10589274;SE
5565545927;15682711;SE
5565546016;22652040;SE
5565547337;22652041;SE
5565547618;1039663;SE
5565548186;22652042;SE
5565549937;19501509;SE
5565550174;22652043;SE
5565551073;10589276;SE
5565553715;395311;SE
5565554242;16146793;SE
5565554325;10589278;SE
5565554762;23315843;SE
5565558193;15109755;SE
5565559050;16146794;SE
5565559084;22652045;SE
5565559134;395312;SE
5565563029;88045;SE
5565563789;21359771;SE
5565564258;22887327;SE
5565565719;10589283;SE
5565568481;22794771;SE
5565569802;20052575;SE
5565570479;11012278;SE
5565573978;395314;SE
5565574406;23384533;SE
5565575353;18342279;SE
5565576161;10589289;SE
5565576971;180675;SE
5565578993;10589291;SE
5565579009;23061649;SE
5565579181;22652046;SE
5565579686;21109242;SE
5565580551;395315;SE
5565582003;14659526;SE
5565583563;15284491;SE
5565584017;15949616;SE
5565585683;21109243;SE
5565585873;18281495;SE
5565587630;23149923;SE
5565588224;901976;SE
5565588257;395318;SE
5565588265;9805716;SE
5565588463;16930584;SE
5565590972;15992640;SE
5565592507;22652047;SE
5565593497;9346749;SE
5565593554;19079379;SE
5565596763;12459727;SE
5565597423;19813700;SE
5565598207;10589297;SE
5565598298;22652049;SE
5565601712;18155557;SE
5565601829;15282570;SE
5565601837;13995120;SE
5565603825;10589302;SE
5565604187;283674;SE
5565604260;10589303;SE
5565606471;21109244;SE
5565608881;10589304;SE
5565609152;22652050;SE
5565610010;21403371;SE
5565610424;22652051;SE
5565614798;10589306;SE
5565616058;10589307;SE
5565616348;2020874;SE
5565616520;22043503;SE
5565617387;2042028;SE
5565618393;395320;SE
5565619193;10901073;SE
5565619839;10589308;SE
5565620019;11432481;SE
5565620613;10589309;SE
5565620712;14117323;SE
5565620928;10589310;SE
5565621165;10589311;SE
5565622551;20610314;SE
5565622940;18058645;SE
5565622957;17938882;SE
5565623880;395322;SE
5565624045;22997530;SE
5565624128;11644375;SE
5565624425;405248;SE
5565627451;13897406;SE
5565628053;20457555;SE
5565628251;21109245;SE
5565629192;17381589;SE
5565631115;395325;SE
5565631867;10589313;SE
5565632527;261388;SE
5565633517;22468275;SE
5565633897;395326;SE
5565635199;417626;SE
5565636353;10589315;SE
5565636940;22652054;SE
5565638128;22482637;SE
5565638201;417627;SE
5565640215;21637540;SE
5565640397;22652055;SE
5565641668;10589320;SE
5565641866;22652057;SE
5565642385;16146796;SE
5565642716;395328;SE
5565643201;20695941;SE
5565643383;17154040;SE
5565643458;395329;SE
5565644258;180676;SE
5565645487;22652058;SE
5565646451;22652059;SE
5565646683;14627500;SE
5565647905;395330;SE
5565648788;22652060;SE
5565649661;15194612;SE
5565649976;385131;SE
5565650800;395331;SE
5565652475;19530463;SE
5565652954;22652061;SE
5565653903;22724606;SE
5565654372;2532992;SE
5565655585;22652062;SE
5565657391;12786156;SE
5565658142;22652063;SE
5565659454;22652064;SE
5565661815;395332;SE
5565661831;2061967;SE
5565667333;13930692;SE
5565667689;395333;SE
5565668273;20695942;SE
5565668794;19518504;SE
5565669180;17854409;SE
5565669958;23110989;SE
5565669990;10589327;SE
5565671954;22652065;SE
5565673117;20695943;SE
5565674453;21755348;SE
5565674552;10589329;SE
5565675153;16030508;SE
5565675286;10589330;SE
5565677449;15897607;SE
5565677555;18552494;SE
5565677787;10589331;SE
5565679841;22992660;SE
5565679999;17684599;SE
5565680138;10589332;SE
5565681243;9685608;SE
